county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Fountain,TROY 1,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,231,165,92,488
Fountain,TROY 1,COUNTY TREASURER,,Under Votes,,23,28,11,62
Fountain,TROY 1,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,TROY 1,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,TROY 1,COUNTY CORONER,,KAYLA A HOLT,REP,230,164,88,482
Fountain,TROY 1,COUNTY CORONER,,Under Votes,,24,29,15,68
Fountain,TROY 1,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,TROY 1,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,TROY 1,County Commissioner,1,AARON FRUITS,REP,214,153,85,452
Fountain,TROY 1,County Commissioner,1,KATHY POSTON,DEM,35,31,15,81
Fountain,TROY 1,County Commissioner,1,Under Votes,,5,9,3,17
Fountain,TROY 1,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,TROY 1,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,TROY 1,County Commissioner,2,KENNETH KW RICE,REP,207,149,87,443
Fountain,TROY 1,County Commissioner,2,LEXXI HADDOCK,DEM,41,37,12,90
Fountain,TROY 1,County Commissioner,2,Under Votes,,6,7,4,17
Fountain,TROY 1,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,TROY 1,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,153,117,63,333
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,158,117,62,337
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,186,124,73,383
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,17,21,7,45
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,58,63,23,144
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,23,17,7,47
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,Under Votes,,167,120,74,361
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
Fountain,TROY 1,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,MICHAEL C AHRENS,NON,112,70,50,232
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,RICHARD PARTEZANA,NON,76,65,27,168
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,TAYLOR V POWELL,NON,39,41,13,93
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Under Votes,,27,17,13,57
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Over Votes,,0,0,0,0
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Write-ins,,0,0,0,0
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,MATTHEW HESLER,NON,137,97,53,287
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,TAMMY A PEARMAN,NON,84,66,31,181
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Under Votes,,33,30,19,82
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Over Votes,,0,0,0,0
Fountain,TROY 1,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Write-ins,,0,0,0,0
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,154,95,58,307
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,63,50,23,136
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,37,48,22,107
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Write-ins,,0,0,0,0
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,159,99,59,317
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,56,46,20,122
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,39,48,24,111
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Write-ins,,0,0,0,0
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,158,105,58,321
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,57,43,21,121
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,39,45,24,108
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Fountain,TROY 1,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Write-ins,,0,0,0,0
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,155,110,60,325
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,58,37,19,114
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,41,46,24,111
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Write-ins,,0,0,0,0
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,152,105,56,313
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,60,39,22,121
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,42,49,25,116
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Fountain,TROY 1,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Write-ins,,0,0,0,0
Fountain,TROY 2,Registered Voters,,,,,,,1081
Fountain,TROY 2,Ballots Cast,,,,,,,658
Fountain,TROY 2,Straight Party,,REPUBLICAN PARTY,REP,142,109,59,310
Fountain,TROY 2,Straight Party,,DEMOCRATIC PARTY,DEM,38,22,10,70
Fountain,TROY 2,Straight Party,,LIBERTARIAN PARTY,LIB,2,1,1,4
Fountain,TROY 2,Straight Party,,WE THE PEOPLE PARTY,WTP,3,1,0,4
Fountain,TROY 2,Straight Party,,Under Votes,,120,96,54,270
Fountain,TROY 2,Straight Party,,Over Votes,,0,0,0,0
Fountain,TROY 2,Straight Party,,Write-ins,,0,0,0,0
Fountain,TROY 2,PUBLIC QUESTION #1,,YES,,142,104,52,298
Fountain,TROY 2,PUBLIC QUESTION #1,,NO,,133,96,54,283
Fountain,TROY 2,PUBLIC QUESTION #1,,Under Votes,,30,29,18,77
Fountain,TROY 2,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Fountain,TROY 2,PUBLIC QUESTION #1,,Write-ins,,0,0,0,0
Fountain,TROY 2,President,,Donald J. Trump,REP,220,178,86,484
Fountain,TROY 2,President,,Kamala D. Harris,DEM,70,47,36,153
Fountain,TROY 2,President,,Chase Oliver,LIB,2,1,0,3
Fountain,TROY 2,President,,Robert F. Kennedy Jr.,WTP,6,1,1,8
Fountain,TROY 2,President,,Andre Ramon McNeil Sr.,,0,0,0,0
Fountain,TROY 2,President,,Carol Asher,,0,0,0,0
Fountain,TROY 2,President,,Cherunda Lyn Fox,,0,0,0,0
Fountain,TROY 2,President,,Cornel West,,0,0,0,0
Fountain,TROY 2,President,,Doug Jenkins,,0,0,0,0
Fountain,TROY 2,President,,Paij Boring,,0,0,0,0
Fountain,TROY 2,President,,Peter Sonski,,0,0,0,0
Fountain,TROY 2,President,,Shondra Irving,,0,0,0,0
Fountain,TROY 2,President,,Susan Maude Buchser,,0,0,0,0
Fountain,TROY 2,President,,Tom Hoefling,,0,0,0,0
Fountain,TROY 2,President,,William Cody Nalbach,,0,0,0,0
Fountain,TROY 2,President,,Under Votes,,7,2,1,10
Fountain,TROY 2,President,,Over Votes,,0,0,0,0
Fountain,TROY 2,President,,Write-ins,,0,0,0,0
Fountain,TROY 2,U.S. Senate,,JIM BANKS,REP,212,174,85,471
Fountain,TROY 2,U.S. Senate,,VALERIE McCRAY,DEM,73,41,37,151
Fountain,TROY 2,U.S. Senate,,ANDREW HORNING,LIB,8,7,2,17
Fountain,TROY 2,U.S. Senate,,Antonio Xavier Alvarez,,0,0,0,0
Fountain,TROY 2,U.S. Senate,,Phillip D. Beachy (Phil),,0,0,0,0
Fountain,TROY 2,U.S. Senate,,Under Votes,,12,7,0,19
Fountain,TROY 2,U.S. Senate,,Over Votes,,0,0,0,0
Fountain,TROY 2,U.S. Senate,,Write-ins,,0,0,0,0
Fountain,TROY 2,Governor,,MIKE BRAUN MICAH BECKWITH,REP,195,167,81,443
Fountain,TROY 2,Governor,,JENNIFER G. McCORMICK TERRY GOODIN,DEM,83,46,36,165
Fountain,TROY 2,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,18,12,4,34
Fountain,TROY 2,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,TROY 2,Governor,,Under Votes,,9,4,2,15
Fountain,TROY 2,Governor,,Over Votes,,0,0,1,1
Fountain,TROY 2,Governor,,Write-ins,,0,0,0,0
Fountain,TROY 2,Attorney General,,TODD ROKITA,REP,214,173,85,472
Fountain,TROY 2,Attorney General,,DESTINY WELLS,DEM,79,49,38,166
Fountain,TROY 2,Attorney General,,Under Votes,,12,7,1,20
Fountain,TROY 2,Attorney General,,Over Votes,,0,0,0,0
Fountain,TROY 2,Attorney General,,Write-ins,,0,0,0,0
Fountain,TROY 2,U.S. House,8,MARK MESSMER,REP,219,175,86,480
Fountain,TROY 2,U.S. House,8,ERIK HURT,DEM,66,42,37,145
Fountain,TROY 2,U.S. House,8,K RICHARD FITZLAFF,LIB,6,5,1,12
Fountain,TROY 2,U.S. House,8,Under Votes,,14,7,0,21
Fountain,TROY 2,U.S. House,8,Over Votes,,0,0,0,0
Fountain,TROY 2,U.S. House,8,Write-ins,,0,0,0,0
Fountain,TROY 2,State House,13,MATTHEW (MATT) COMMONS,REP,230,177,86,493
Fountain,TROY 2,State House,13,EDWARD (ED) MOYER JR.,DEM,65,47,35,147
Fountain,TROY 2,State House,13,Under Votes,,10,5,3,18
Fountain,TROY 2,State House,13,Over Votes,,0,0,0,0
Fountain,TROY 2,State House,13,Write-ins,,0,0,0,0
Fountain,TROY 2,COUNTY AUDITOR,,KIM JOHNSON,REP,266,203,104,573
Fountain,TROY 2,COUNTY AUDITOR,,Under Votes,,39,26,20,85
Fountain,TROY 2,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,TROY 2,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,TROY 2,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,263,199,102,564
Fountain,TROY 2,COUNTY TREASURER,,Under Votes,,42,30,22,94
Fountain,TROY 2,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,TROY 2,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,TROY 2,COUNTY CORONER,,KAYLA A HOLT,REP,263,198,103,564
Fountain,TROY 2,COUNTY CORONER,,Under Votes,,42,31,21,94
Fountain,TROY 2,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,TROY 2,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,TROY 2,County Commissioner,1,AARON FRUITS,REP,224,175,86,485
Fountain,TROY 2,County Commissioner,1,KATHY POSTON,DEM,66,49,34,149
Fountain,TROY 2,County Commissioner,1,Under Votes,,15,5,4,24
Fountain,TROY 2,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,TROY 2,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,TROY 2,County Commissioner,2,KENNETH KW RICE,REP,219,180,87,486
Fountain,TROY 2,County Commissioner,2,LEXXI HADDOCK,DEM,74,46,34,154
Fountain,TROY 2,County Commissioner,2,Under Votes,,12,3,3,18
Fountain,TROY 2,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,TROY 2,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,138,125,60,323
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,140,128,57,325
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,199,160,78,437
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,44,26,26,96
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,111,76,49,236
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,36,30,26,92
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,Under Votes,,247,142,76,465
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
Fountain,TROY 2,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,MICHAEL C AHRENS,NON,137,81,41,259
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,RICHARD PARTEZANA,NON,108,106,55,269
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,TAYLOR V POWELL,NON,37,21,16,74
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Under Votes,,23,21,12,56
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Over Votes,,0,0,0,0
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Write-ins,,0,0,0,0
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,MATTHEW HESLER,NON,157,110,69,336
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,TAMMY A PEARMAN,NON,102,91,34,227
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Under Votes,,46,28,21,95
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Over Votes,,0,0,0,0
Fountain,TROY 2,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Write-ins,,0,0,0,0
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,173,123,69,365
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,74,62,34,170
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,58,44,21,123
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Write-ins,,0,0,0,0
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,178,112,68,358
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,64,66,35,165
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,63,51,21,135
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Write-ins,,0,0,0,0
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,173,120,64,357
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,68,57,34,159
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,64,52,26,142
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Fountain,TROY 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Write-ins,,0,0,0,0
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,178,125,69,372
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,64,55,31,150
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,63,49,24,136
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Write-ins,,0,0,0,0
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,174,115,64,353
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,67,63,37,167
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,64,51,23,138
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Fountain,TROY 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Write-ins,,0,0,0,0
Fountain,TROY 3,Registered Voters,,,,,,,1070
Fountain,TROY 3,Ballots Cast,,,,,,,709
Fountain,TROY 3,Straight Party,,REPUBLICAN PARTY,REP,124,90,76,290
Fountain,TROY 3,Straight Party,,DEMOCRATIC PARTY,DEM,44,25,24,93
Fountain,TROY 3,Straight Party,,LIBERTARIAN PARTY,LIB,3,2,1,6
Fountain,TROY 3,Straight Party,,WE THE PEOPLE PARTY,WTP,2,0,2,4
Fountain,TROY 3,Straight Party,,Under Votes,,148,96,72,316
Fountain,TROY 3,Straight Party,,Over Votes,,0,0,0,0
Fountain,TROY 3,Straight Party,,Write-ins,,0,0,0,0
Fountain,TROY 3,PUBLIC QUESTION #1,,YES,,152,96,74,322
Fountain,TROY 3,PUBLIC QUESTION #1,,NO,,132,89,61,282
Fountain,TROY 3,PUBLIC QUESTION #1,,Under Votes,,37,28,40,105
Fountain,TROY 3,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Fountain,TROY 3,PUBLIC QUESTION #1,,Write-ins,,0,0,0,0
Fountain,TROY 3,President,,Donald J. Trump,REP,224,153,108,485
Fountain,TROY 3,President,,Kamala D. Harris,DEM,83,57,61,201
Fountain,TROY 3,President,,Chase Oliver,LIB,5,0,1,6
Fountain,TROY 3,President,,Robert F. Kennedy Jr.,WTP,5,1,2,8
Fountain,TROY 3,President,,Andre Ramon McNeil Sr.,,0,0,0,0
Fountain,TROY 3,President,,Carol Asher,,0,0,0,0
Fountain,TROY 3,President,,Cherunda Lyn Fox,,0,0,0,0
Fountain,TROY 3,President,,Cornel West,,0,0,0,0
Fountain,TROY 3,President,,Doug Jenkins,,0,0,0,0
Fountain,TROY 3,President,,Paij Boring,,0,0,0,0
Fountain,TROY 3,President,,Peter Sonski,,0,0,0,0
Fountain,TROY 3,President,,Shondra Irving,,0,0,0,0
Fountain,TROY 3,President,,Susan Maude Buchser,,0,0,0,0
Fountain,TROY 3,President,,Tom Hoefling,,0,0,0,0
Fountain,TROY 3,President,,William Cody Nalbach,,0,0,0,0
Fountain,TROY 3,President,,Under Votes,,4,2,3,9
Fountain,TROY 3,President,,Over Votes,,0,0,0,0
Fountain,TROY 3,President,,Write-ins,,0,0,0,0
Fountain,TROY 3,U.S. Senate,,JIM BANKS,REP,219,155,105,479
Fountain,TROY 3,U.S. Senate,,VALERIE McCRAY,DEM,82,54,64,200
Fountain,TROY 3,U.S. Senate,,ANDREW HORNING,LIB,11,2,2,15
Fountain,TROY 3,U.S. Senate,,Antonio Xavier Alvarez,,0,0,0,0
Fountain,TROY 3,U.S. Senate,,Phillip D. Beachy (Phil),,0,0,0,0
Fountain,TROY 3,U.S. Senate,,Under Votes,,9,2,4,15
Fountain,TROY 3,U.S. Senate,,Over Votes,,0,0,0,0
Fountain,TROY 3,U.S. Senate,,Write-ins,,0,0,0,0
Fountain,TROY 3,Governor,,MIKE BRAUN MICAH BECKWITH,REP,191,147,103,441
Fountain,TROY 3,Governor,,JENNIFER G. McCORMICK TERRY GOODIN,DEM,92,59,63,214
Fountain,TROY 3,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,34,5,7,46
Fountain,TROY 3,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,TROY 3,Governor,,Under Votes,,4,2,2,8
Fountain,TROY 3,Governor,,Over Votes,,0,0,0,0
Fountain,TROY 3,Governor,,Write-ins,,0,0,0,0
Fountain,TROY 3,Attorney General,,TODD ROKITA,REP,216,151,107,474
Fountain,TROY 3,Attorney General,,DESTINY WELLS,DEM,94,59,66,219
Fountain,TROY 3,Attorney General,,Under Votes,,11,3,2,16
Fountain,TROY 3,Attorney General,,Over Votes,,0,0,0,0
Fountain,TROY 3,Attorney General,,Write-ins,,0,0,0,0
Fountain,TROY 3,U.S. House,8,MARK MESSMER,REP,224,151,113,488
Fountain,TROY 3,U.S. House,8,ERIK HURT,DEM,78,56,59,193
Fountain,TROY 3,U.S. House,8,K RICHARD FITZLAFF,LIB,10,3,2,15
Fountain,TROY 3,U.S. House,8,Under Votes,,9,3,1,13
Fountain,TROY 3,U.S. House,8,Over Votes,,0,0,0,0
Fountain,TROY 3,U.S. House,8,Write-ins,,0,0,0,0
Fountain,TROY 3,State House,13,MATTHEW (MATT) COMMONS,REP,234,157,119,510
Fountain,TROY 3,State House,13,EDWARD (ED) MOYER JR.,DEM,77,54,53,184
Fountain,TROY 3,State House,13,Under Votes,,10,2,3,15
Fountain,TROY 3,State House,13,Over Votes,,0,0,0,0
Fountain,TROY 3,State House,13,Write-ins,,0,0,0,0
Fountain,TROY 3,COUNTY AUDITOR,,KIM JOHNSON,REP,270,175,130,575
Fountain,TROY 3,COUNTY AUDITOR,,Under Votes,,51,38,45,134
Fountain,TROY 3,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,TROY 3,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,TROY 3,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,266,178,129,573
Fountain,TROY 3,COUNTY TREASURER,,Under Votes,,55,35,46,136
Fountain,TROY 3,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,TROY 3,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,TROY 3,COUNTY CORONER,,KAYLA A HOLT,REP,266,175,131,572
Fountain,TROY 3,COUNTY CORONER,,Under Votes,,55,38,44,137
Fountain,TROY 3,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,TROY 3,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,TROY 3,County Commissioner,1,AARON FRUITS,REP,219,153,111,483
Fountain,TROY 3,County Commissioner,1,KATHY POSTON,DEM,85,58,57,200
Fountain,TROY 3,County Commissioner,1,Under Votes,,17,2,7,26
Fountain,TROY 3,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,TROY 3,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,TROY 3,County Commissioner,2,KENNETH KW RICE,REP,220,155,110,485
Fountain,TROY 3,County Commissioner,2,LEXXI HADDOCK,DEM,89,55,57,201
Fountain,TROY 3,County Commissioner,2,Under Votes,,12,3,8,23
Fountain,TROY 3,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,TROY 3,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,143,110,81,334
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,150,111,79,340
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,229,141,97,467
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,45,40,37,122
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,117,76,62,255
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,50,39,35,124
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,Under Votes,,229,122,134,485
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
Fountain,TROY 3,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,TROY 3,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,MICHAEL C AHRENS,NON,119,80,47,246
Fountain,TROY 3,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,RICHARD PARTEZANA,NON,131,89,72,292
Fountain,TROY 3,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,TAYLOR V POWELL,NON,48,28,22,98
Fountain,TROY 3,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Under Votes,,23,16,34,73
